20
0 56.82920068556893 287.19028391422836 3.2030327127042275 3.3517963588068787 0 0
1 301.71943367117296 209.98826416553882 1.7341095862286466 6.3617429068396225 0 0
2 405.47472722336954 258.86141331040795 2.915043913897717 10.525725935099556 0 0
3 209.30438834732118 394.9643078890712 1.765755276241725 6.390887955803446 0 0
4 121.46205506344538 451.7346794199845 3.7151556294099803 6.772026355238546 0 0
5 392.36806315411457 279.96431742721035 2.1388587402055808 5.7504539719304155 0 0
6 280.0377643237653 122.22471644502033 2.5417182819285467 1.130880514446845 0 0
7 333.7273673829058 116.79574855624195 1.8906270755240828 4.596859962860848 0 0
8 161.68779163432643 474.1630767662743 1.0778096550088938 2.243019210284296 0 0
9 202.03753358162774 215.89664161387435 1.0330970191002748 7.421350681939168 0 0
10 121.57330100958423 430.14301373606196 3.2387898853019284 9.643871981572604 0 0
11 153.87906514515788 105.52887163659604 3.039186568660561 8.200514985595852 0 0
12 445.1263236898648 288.10508535109767 3.56264942901599 1.0750377617283107 0 0
13 480.77836291015115 429.3457655849077 3.586390666884765 3.654485579991862 0 0
14 417.31106134756016 75.62689184031585 1.0128322115502248 8.744686982059365 0 0
15 102.93065182487949 379.972676054233 1.4435340957761338 2.681518515419072 0 0
16 88.66781044846459 386.0101568144365 3.420322420510656 3.140267806995915 0 0
17 497.3110963496186 238.93663366951506 3.557419031087544 5.497088694315829 0 0
18 245.04960933684671 467.1141881507485 1.9245131200534265 7.96771074340015 0 0
19 152.64033732808238 369.8648647884005 3.3832758240236225 2.1601879206176866 0 0
127
0 12
0 18
1 0
1 2
1 3
1 5
1 7
1 12
1 14
1 15
1 18
1 19
2 1
2 3
2 5
2 9
2 14
2 18
3 6
3 9
3 12
3 13
3 16
3 19
4 0
4 3
4 11
4 12
4 18
5 2
5 7
5 8
5 10
5 12
5 14
5 17
5 19
6 2
6 5
6 15
6 18
7 3
7 5
7 8
7 9
7 10
7 12
7 15
7 17
8 4
8 5
8 11
9 3
9 6
9 13
10 7
10 8
10 13
10 14
10 15
10 16
10 17
10 19
11 3
11 5
11 10
11 12
11 14
11 16
11 19
12 2
12 4
12 7
12 8
12 10
12 11
12 15
13 4
13 5
13 8
13 12
13 16
14 0
14 1
14 3
14 4
14 7
14 8
14 9
14 11
15 0
15 3
15 4
15 10
15 11
15 12
15 13
15 17
15 18
16 0
16 2
16 3
16 9
16 10
16 14
16 18
16 19
17 0
17 1
17 5
17 8
17 11
17 19
18 0
18 7
18 9
18 10
18 11
18 13
18 14
19 0
19 4
19 5
19 12
19 14
19 15
19 16
2 2 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
