40
0 491.2173751487884 382.92032349376103 2.64331933258893 7.99536183501076 0 0
1 188.9082406441238 364.9956308145328 1.1456498528461119 1.0529352606788704 0 0
2 244.37211632073405 339.68887051087023 3.3771499678349075 10.37202619658857 0 0
3 356.1587189896803 436.00390861497533 1.4866234750709437 4.1799645144263655 0 0
4 191.27810267491012 52.26705169714984 1.3685529481886929 1.8903772618072385 0 0
5 443.17294685637984 450.51668411086223 3.89333899014134 7.292792819555546 0 0
6 422.05652753146967 321.2854668060132 1.6562608774991872 9.786722087778209 0 0
7 133.76411610615656 251.18528807796037 2.626184542532302 3.3858309073338546 0 0
8 325.5580700216077 19.778409008030035 2.3909948944667967 4.745919160587422 0 0
9 121.86648082744442 438.6504106697778 2.8174023090511033 3.5137159744376243 0 0
10 287.8482191388809 151.1968231469019 1.9348425887754586 7.494941597929612 0 0
11 488.8235360499813 428.86337013701484 3.6719328535646607 10.756806611577389 0 0
12 23.08033946672072 344.2612920740082 1.3751361451213433 2.362315955605151 0 0
13 464.37773007013755 208.72629398803346 3.1933553299738464 8.777529326882483 0 0
14 89.5145145341595 103.06480551566327 1.9113142293359329 9.207839527131876 0 0
15 19.37113303614125 313.6743209578312 4.4254575299489565 10.700102871026814 0 0
16 247.19306673671412 465.7502145671838 2.2115480818200957 1.1568186001296048 0 0
17 288.2944517597936 13.000489304284407 3.389255833266159 7.993487854150247 0 0
18 51.36153612882398 110.50901269268027 2.7195364615203106 3.341496931560758 0 0
19 150.8790980503241 59.358740344429314 3.300770192613791 8.376315446847865 0 0
20 65.6177921041643 54.361037169556695 3.0938797293047835 11.230673403857844 0 0
21 265.34442190706534 183.46720098002027 3.360954163949941 9.923980637569127 0 0
22 434.8485368589717 383.77017567543623 1.2113233458214259 2.608524237162821 0 0
23 335.2242388411473 283.4110958279345 1.471839623990817 7.8753086585735845 0 0
24 240.734934027549 288.7274888576986 6.084541968499958 2.108215912851091 0 0
25 196.78471552063144 187.0229985759425 3.650512214791707 9.299304133796536 0 0
26 313.65736374584964 204.5887896480096 1.7321972111545294 7.373920283880197 0 0
27 411.41618725232036 252.20723102410042 2.560143276067499 4.377079131427685 0 0
28 452.1539527999767 252.06479281058787 3.927117512105848 2.65661299509316 0 0
29 75.42401799929817 148.65269721125176 2.299052413737803 6.860036323917063 0 0
30 408.404215029915 46.46976495649842 3.0915381596132843 3.950886915151814 0 0
31 356.76631391831654 124.51322452503973 2.647029929066824 2.387269053374145 0 0
32 2.719528799771372 469.5452468887366 2.7272613262099807 3.1311805513830064 0 0
33 414.30218202617095 149.42770604984275 2.2860669582433806 11.658476323209825 0 0
34 242.23822561198097 35.12447945500647 2.4477642084419196 11.543006676654555 0 0
35 261.23920996521525 156.58709786317388 2.2988351491397925 3.105490302858344 0 0
36 10.557111554583866 484.35934282196234 1.7554705223054032 10.797265192820978 0 0
37 360.39136570311996 327.7301042959654 2.687734141495186 11.493342494058957 0 0
38 31.161333040466797 48.17821573973441 3.497119753655914 11.31768321253423 0 0
39 471.67425944820644 44.86587385542781 1.4123785570303609 8.459233179861416 0 0
503
0 5
0 6
0 13
0 16
0 20
0 22
0 30
0 35
0 39
1 4
1 5
1 6
1 8
1 10
1 11
1 14
1 15
1 20
1 21
1 29
1 31
1 32
1 33
1 34
1 35
1 37
1 38
2 3
2 4
2 8
2 14
2 16
2 19
2 20
2 21
2 22
2 23
2 25
2 28
2 29
2 34
2 38
3 1
3 8
3 9
3 14
3 17
3 19
3 27
3 28
3 36
3 38
4 3
4 6
4 7
4 11
4 12
4 16
4 24
4 25
4 29
4 33
4 34
4 35
4 37
5 0
5 1
5 6
5 14
5 20
5 21
5 23
5 27
5 28
5 29
5 32
5 34
5 38
6 10
6 14
6 16
6 17
6 19
6 20
6 22
6 23
6 24
6 30
7 1
7 5
7 6
7 12
7 18
7 20
7 22
7 23
7 31
7 33
8 3
8 5
8 7
8 9
8 11
8 15
8 16
8 17
8 18
8 21
8 26
8 30
8 31
8 34
9 0
9 1
9 2
9 5
9 15
9 22
9 24
9 35
9 36
9 38
10 5
10 9
10 13
10 15
10 17
10 18
10 19
10 21
10 30
10 33
11 0
11 1
11 7
11 8
11 14
11 15
11 18
11 20
11 21
11 22
11 23
11 29
11 32
11 35
11 37
12 0
12 4
12 8
12 10
12 16
12 23
12 24
12 26
12 32
12 37
13 4
13 6
13 9
13 10
13 16
13 17
13 21
13 22
13 23
13 26
13 27
13 30
13 32
13 36
13 39
14 0
14 1
14 2
14 3
14 4
14 5
14 7
14 8
14 9
14 13
14 15
14 18
14 22
14 25
14 26
14 29
14 32
14 35
14 36
14 39
15 4
15 10
15 13
15 17
15 18
15 19
15 28
15 31
15 34
15 38
15 39
16 0
16 1
16 4
16 6
16 8
16 10
16 12
16 13
16 20
16 26
16 27
16 28
16 36
16 37
16 39
17 3
17 8
17 9
17 11
17 16
17 18
17 21
17 22
17 27
17 30
17 38
18 2
18 5
18 6
18 8
18 10
18 11
18 12
18 13
18 17
18 22
18 23
18 26
18 29
18 31
18 33
18 34
18 38
19 2
19 5
19 7
19 8
19 13
19 18
19 20
19 26
19 28
19 29
19 30
19 31
19 32
19 33
19 39
20 4
20 16
20 23
20 32
21 1
21 2
21 10
21 11
21 14
21 16
21 22
21 24
21 28
21 34
21 35
21 37
22 0
22 9
22 12
22 15
22 16
22 18
22 20
22 26
22 28
22 31
22 32
22 34
22 36
22 39
23 3
23 4
23 10
23 11
23 13
23 17
23 20
23 22
23 27
23 30
23 31
23 32
23 35
23 39
24 4
24 5
24 11
24 13
24 14
24 16
24 21
24 22
24 28
24 32
24 35
24 36
24 38
24 39
25 5
25 8
25 14
25 21
25 26
25 27
25 32
25 35
25 36
25 38
26 3
26 8
26 10
26 13
26 18
26 22
26 24
26 25
26 29
26 31
26 32
26 33
26 37
27 2
27 9
27 10
27 12
27 17
27 20
27 22
27 24
27 31
27 33
27 34
27 38
28 0
28 3
28 6
28 10
28 15
28 18
28 20
28 22
28 23
28 24
28 34
28 35
28 36
29 1
29 4
29 6
29 7
29 8
29 12
29 14
29 16
29 19
29 20
29 21
29 23
29 25
29 37
29 38
30 0
30 6
30 8
30 9
30 14
30 19
