10
0 475.6260553255215 476.4055839187607 3.3289908153289445 6.384011367405635 0 0
1 295.05376929170484 391.08738045265704 2.533016589400222 13.970786035118532 0 0
2 12.520522765208923 234.12678166996952 2.290404055993659 6.020529768260176 0 0
3 85.15826044094644 154.2616771494033 3.5240022881524418 3.885217754189972 0 0
4 251.153848841183 339.1226884358024 2.7171775404934984 2.350626673312877 0 0
5 377.0205340834609 299.52247953804164 3.5979315852894223 2.48973455634052 0 0
6 299.70099272273353 3.211053498186535 3.8081788318373984 5.512466177238783 0 0
7 66.27906073068114 399.8895266117809 2.578589480044407 2.811993023895962 0 0
8 316.30936540537925 78.50248399778316 1.2353846689482952 1.42412176428018 0 0
9 232.07658660637205 470.36881241287375 3.521357090398451 5.335156219411726 0 0
32
0 4
0 6
0 8
2 4
2 7
2 8
3 1
3 4
3 5
3 6
3 8
3 9
4 6
5 1
5 2
5 9
6 1
6 5
6 8
6 9
7 0
7 1
7 8
7 9
8 1
8 6
9 1
9 2
9 3
9 4
9 6
9 7
2 2 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 
