30
0 383.62413645088753 77.86139611220479 1.1892018730658744 5.391204362135232 0 0
1 107.80134519901698 220.50055827622504 1.2229536924976472 9.565826803601636 0 0
2 429.05368756455937 301.9596331911911 2.1983061384772804 1.0218346158786642 0 0
3 369.2763836649509 339.60020191679416 1.4777867845734356 5.142910027149887 0 0
4 213.24635422503778 414.88152615790386 1.2476532419702553 11.373236609544117 0 0
5 461.915357480077 248.9542438000574 1.1072324594848209 9.99780361359978 0 0
6 2.9407005812604257 489.24944307980815 3.25493804928323 9.996698263103877 0 0
7 188.14803895298357 321.0045546025595 3.604973805761215 11.820161204895724 0 0
8 476.7494230906494 74.43636781624335 1.8486060640113102 3.816596079382688 0 0
9 31.882699189458467 225.75400594885258 2.422677550061138 10.437898674693706 0 0
10 20.967164024890028 377.7484036182609 1.0824622645868525 7.774218462371987 0 0
11 129.27174726842438 163.61605868692985 3.1385143533805233 7.204830948284187 0 0
12 447.8391317448772 79.824154218296 1.6157073435890674 10.980684653390028 0 0
13 25.317676279143715 296.36015722807554 3.227181458008954 1.0533501773161325 0 0
14 339.8170696421845 463.3302534322776 3.655411038613954 7.5493176072008845 0 0
15 191.5294412226918 214.10400596580976 2.8705159966835243 11.988743311334781 0 0
16 379.0714605677914 191.74491270579136 3.977468377369828 2.602845127196365 0 0
17 369.11116810337023 217.20653615021965 1.679084722657474 4.060084283345405 0 0
18 307.6593728548746 265.10167770248285 3.1235753145023804 8.35251538033382 0 0
19 234.59794004998253 429.0006609909853 3.8436788192824776 6.1180030116226005 0 0
20 153.73495424766597 371.1469231930978 3.1134346568919558 10.881614207717885 0 0
21 202.05058510535005 147.84969682306752 3.10215262057416 3.949039874087973 0 0
22 179.02453413325014 80.48809432498336 3.4322325357845576 2.059197213918358 0 0
23 121.97778074916614 387.89911484812734 1.4785883140874598 3.1623943850450376 0 0
24 237.7775267931914 252.07999580351267 7.36268790998594 7.642394526863769 0 0
25 318.32247089639003 129.81007455114533 3.299529125614337 2.014561802402346 0 0
26 289.70682268949787 3.371474149139523 1.6054167765967136 6.563626498267914 0 0
27 197.16514238019502 148.92873575854708 1.1612293987626205 10.174150870666331 0 0
28 142.4630830220219 186.1817957126026 3.9653643726185277 1.5721790757268628 0 0
29 233.45317191678222 39.31936296454508 2.205227230563929 1.830705384998783 0 0
269
0 7
0 10
0 12
0 14
0 19
0 23
0 25
1 2
1 3
1 7
1 8
1 12
1 13
1 20
1 22
1 23
1 25
1 28
2 1
2 6
2 21
2 24
2 29
3 0
3 2
3 7
3 9
3 13
3 19
3 23
3 25
3 28
4 2
4 7
4 8
4 9
4 12
4 14
4 23
4 24
4 25
5 0
5 8
5 9
5 11
5 13
5 15
5 16
5 20
5 25
6 2
6 8
6 9
6 17
6 19
6 22
6 23
7 0
7 3
7 20
7 24
7 26
7 27
7 28
8 0
8 4
8 11
8 13
8 14
8 16
8 18
8 20
8 24
9 3
9 6
9 10
9 16
9 22
9 23
9 26
9 29
10 1
10 2
10 4
10 8
10 9
10 15
10 16
10 18
10 22
10 23
10 24
11 2
11 4
11 6
11 8
11 10
11 12
11 15
11 16
11 20
11 21
11 25
11 27
11 29
12 0
12 2
12 16
12 17
12 28
13 0
13 2
13 3
13 8
13 9
13 11
13 15
13 17
13 18
13 20
13 21
13 23
13 24
13 27
14 1
14 10
14 17
14 20
14 21
14 22
14 25
14 27
15 1
15 5
15 9
15 13
15 17
15 18
15 21
15 27
15 28
15 29
16 0
16 1
16 5
16 8
16 10
16 12
16 14
16 15
16 17
16 21
16 26
16 29
17 4
17 11
17 14
17 15
17 22
17 24
17 27
17 29
18 1
18 5
18 9
18 11
18 22
18 23
18 25
18 26
18 27
19 0
19 1
19 3
19 4
19 6
19 7
19 8
19 18
19 20
19 27
20 1
20 2
20 5
20 9
20 22
20 23
20 26
20 27
20 29
21 3
21 6
21 13
21 14
21 15
21 16
21 17
21 18
21 22
21 23
21 24
22 0
22 1
22 6
22 10
22 11
22 12
22 13
22 19
22 23
23 8
23 12
23 14
23 16
23 21
23 22
23 28
24 1
24 4
24 5
24 6
24 9
24 12
24 13
24 14
24 22
24 27
25 3
25 7
25 13
25 15
25 26
26 1
26 2
26 3
26 4
26 9
26 11
26 14
26 18
26 19
26 20
26 23
27 0
27 3
27 4
27 8
27 9
27 26
28 1
28 8
28 10
28 15
28 18
28 19
28 23
28 24
28 25
28 26
29 6
29 10
29 11
29 13
29 14
29 18
29 19
29 20
29 25
29 26
3 3 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
