30
0 77.56443136198958 163.20357806481834 2.9072946950333733 1.601477354856129 0 0
1 198.62982751167814 114.60282479001418 1.1517396683225298 6.975573891620726 0 0
2 289.6510688368452 198.62618076406198 1.5964572323212385 1.851882699761722 0 0
3 30.1818482807073 235.611541528511 3.5395592392386463 11.215953338434861 0 0
4 14.023563681094974 13.651697253186676 3.7640314431505137 5.099119354494901 0 0
5 296.35335472743236 335.8622822009236 1.599776426094524 11.783078392400473 0 0
6 1.24986917301731 492.97743429511337 1.7616033015469452 1.7321985657477939 0 0
7 475.10017264662 67.66099840719629 3.8759274919824196 8.270798126807517 0 0
8 194.73050559456706 174.24958966149302 2.0832285544672624 10.016747530276144 0 0
9 448.2628787098349 376.2144687742843 3.494162946293666 10.853821836188978 0 0
10 70.88235762378748 439.97070729086414 3.0321977451451176 1.6034886542143272 0 0
11 3.7045110803037007 291.33611947303433 2.4873307522350707 5.684990939157818 0 0
12 248.35555066306372 103.21067962146218 1.5450402883858345 9.993613868337263 0 0
13 163.37111223738611 316.26655851553176 2.50480845914314 10.22763816796912 0 0
14 58.16824381197391 474.6863395930246 2.3193980567632013 11.613928830668474 0 0
15 340.8807360660357 371.8178979270353 2.7942005051293 2.2745679666128664 0 0
16 323.6401071013648 382.78271846163494 3.5358664295614792 1.3240866799281603 0 0
17 318.5854291588598 396.8293218086455 1.1373942125107712 4.085013551300685 0 0
18 258.71824444882117 152.67793281383433 1.715222295154934 11.142225659320829 0 0
19 39.780316893106296 170.6569104964164 2.9899994323004444 11.471209000595877 0 0
20 231.61566467101798 367.5343392269383 1.4122611440979067 8.695162967476929 0 0
21 24.120879546225968 416.8605246066796 2.8559001027302715 8.325843568108445 0 0
22 211.99474777335172 86.19836180507214 3.843657547621601 3.7516416267556743 0 0
23 68.90131766952472 371.3464883078043 2.7063777134713436 9.658031433259424 0 0
24 470.474136158929 192.36315810390437 1.1349193995027553 1.7672745608128693 0 0
25 66.14851196011423 234.27786690520955 2.0825707635372064 7.169600179057289 0 0
26 448.1714847094145 102.94506240241822 3.7043581409567077 1.9917936588968415 0 0
27 204.79874646437995 107.0506824065466 1.1150283798951963 2.9897849721386915 0 0
28 171.16051832535499 418.0774191838274 1.8260486586255023 10.98174747741279 0 0
29 150.64596965092383 17.061663744621537 1.229957323007037 4.0121766700349575 0 0
286
0 2
0 3
0 7
0 11
0 13
0 14
0 15
0 17
0 18
0 29
1 0
1 8
1 9
1 16
1 18
1 19
1 21
1 26
1 28
2 5
2 6
2 7
2 9
2 14
2 16
2 18
2 19
2 20
2 21
2 23
2 24
2 25
2 26
2 29
3 0
3 1
3 5
3 12
3 20
3 25
3 27
3 28
4 3
4 9
4 16
4 22
4 23
4 28
4 29
5 3
5 12
5 14
5 18
5 19
5 22
5 29
6 0
6 5
6 12
6 13
6 17
6 19
6 21
6 23
6 24
6 27
7 4
7 5
7 6
7 14
7 15
7 18
7 23
7 27
7 28
8 2
8 4
8 6
8 10
8 15
8 16
8 21
8 25
8 28
9 2
9 3
9 14
9 15
9 21
9 25
9 26
10 1
10 3
10 4
10 8
10 13
10 15
10 17
10 18
10 22
10 23
11 4
11 5
11 15
11 17
11 18
11 22
11 27
12 0
12 4
12 5
12 7
12 13
12 15
12 16
12 17
12 22
12 26
13 4
13 7
13 17
13 21
13 22
13 27
14 0
14 1
14 5
14 8
14 9
14 11
14 13
14 17
14 19
14 24
14 27
14 28
15 4
15 5
15 14
15 19
15 20
15 22
15 23
15 25
15 27
15 28
15 29
16 1
16 4
16 6
16 11
16 15
16 19
16 21
16 22
16 25
16 28
17 1
17 3
17 5
17 9
17 11
17 12
17 15
17 16
17 20
17 24
17 25
17 27
17 29
18 0
18 1
18 2
18 5
18 13
18 16
18 17
18 19
18 20
18 21
18 23
19 0
19 1
19 7
19 8
19 14
19 18
19 22
19 26
19 29
20 1
20 4
20 5
20 8
20 9
20 13
20 14
20 16
20 19
21 1
21 6
21 10
21 11
21 12
21 13
21 14
21 15
21 17
21 20
21 24
21 25
22 2
22 7
22 12
22 16
22 18
22 19
22 23
22 24
22 25
23 0
23 3
23 4
23 5
23 8
23 11
23 14
23 21
23 25
24 2
24 3
24 11
24 16
24 18
24 19
24 23
24 26
24 28
25 2
25 3
25 7
25 10
25 12
25 13
25 16
25 18
25 21
25 22
25 24
25 26
26 1
26 3
26 8
26 14
26 15
26 17
26 19
26 29
27 1
27 2
27 4
27 7
27 9
27 20
27 23
27 24
27 25
28 1
28 3
28 7
28 9
28 12
28 14
28 19
28 21
28 23
28 25
28 26
29 0
29 1
29 3
29 4
29 5
29 10
29 16
29 25
3 3 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
