10
0 300.8021492719721 346.55383026912267 2.6823596608510507 3.492899420286867 0 0
1 335.67025375516505 361.27313365691805 2.980807935727532 10.976991472680968 0 0
2 384.60977315084307 357.17478427121796 2.61158540192151 2.1711923613043638 0 0
3 172.34334473106375 150.3591177744642 1.4239433091318845 11.55449179081246 0 0
4 468.8203254171654 463.07580745653 3.9026924251274937 9.753838597907961 0 0
5 475.61999579773595 45.00581060959789 3.8010206208039348 3.2249015520968083 0 0
6 409.63575337988567 134.7569761791218 2.0619524699254077 1.2471595155664115 0 0
7 188.9490679647733 48.104683974253795 2.0897929882209363 6.432670530425966 0 0
8 417.27760128717944 282.61951770667014 3.794497039330732 4.795036514370795 0 0
9 72.67722075696618 159.07732430273023 3.367833977281471 4.801448183774346 0 0
30
0 2
0 3
0 4
0 8
1 0
1 3
1 4
1 8
2 0
2 1
2 6
2 7
2 8
3 0
3 5
3 9
4 1
4 6
4 7
4 8
5 2
7 4
7 6
7 9
8 1
8 3
8 9
9 2
9 5
9 8
2 2 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 
