20
0 310.19816100046773 133.1284162004728 3.135030473890824 10.151009463737111 0 0
1 120.48582674966823 393.2148437161827 1.9683110735809652 2.928801245667991 0 0
2 148.55649038314104 193.89965247765235 3.1296868355464875 8.00752117738097 0 0
3 27.63943065866759 236.65298337743394 1.3184270925866919 8.820934711920572 0 0
4 47.85700050497485 107.33328437916194 1.3670607210140142 7.667953281268953 0 0
5 29.44709141709085 111.89104736702578 3.647577213596275 11.527428893430042 0 0
6 413.6713077122043 364.555369015722 2.933308467974416 5.800285901580124 0 0
7 461.1096867829128 42.17735479531995 3.5518575666022065 8.59399226700581 0 0
8 425.888591198837 418.6890657489594 2.36471677777752 9.42634543536885 0 0
9 477.7270241999505 440.3905200634243 3.062460465380278 10.362396870149972 0 0
10 284.86175156688716 350.10469091640186 1.9720278125996673 4.594408933883004 0 0
11 53.65091584818192 270.3907724760196 2.6302889724346716 1.6821527112527814 0 0
12 191.6992554106004 163.51749164696815 2.209359875780816 1.6548742694948317 0 0
13 405.99122394782944 362.73915351235246 3.5699819303940945 4.589017137516688 0 0
14 287.8665490745804 163.13941787659465 1.321679931655505 2.444266224852596 0 0
15 260.6762033231344 66.39030981393523 1.5819086860057525 11.234822688340962 0 0
16 348.6371876272888 345.0747568716124 2.9882744009264735 10.214128784173152 0 0
17 468.8871970820374 37.39285199579789 2.842810829110176 9.26242593091648 0 0
18 190.80979760581667 408.91064436199713 2.3966399922691135 4.099347252678391 0 0
19 80.94909246515716 135.7653496131036 3.283129518741902 5.500238082810231 0 0
126
0 3
0 7
0 8
0 9
0 11
0 13
0 14
0 15
1 8
1 10
1 13
1 15
1 17
2 3
2 4
2 5
3 0
3 6
3 7
3 10
3 11
3 16
4 1
4 2
4 5
4 6
4 9
4 10
4 11
4 14
4 15
4 17
4 18
4 19
5 6
5 9
5 17
6 0
6 4
6 7
6 8
6 12
6 13
6 14
6 17
7 4
7 6
7 8
7 15
7 17
7 19
8 1
8 3
8 4
8 5
8 15
9 0
9 4
9 6
9 7
9 12
9 15
9 16
10 0
10 1
10 4
10 7
10 8
10 11
10 16
10 19
11 1
11 2
11 4
11 7
11 12
11 14
11 17
12 1
12 5
12 9
13 2
13 4
13 6
13 10
13 11
13 12
13 19
14 0
14 1
14 2
14 5
14 8
14 9
14 10
14 11
14 12
14 15
14 17
14 19
15 1
15 3
15 6
15 8
15 12
15 13
15 19
16 0
16 4
16 7
16 13
16 18
17 1
17 3
17 13
18 6
18 9
18 11
18 13
18 15
18 17
19 3
19 8
19 9
19 14
19 17
2 2 0.05 0.05 0.05 0.05
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
